,gigabytes_per_sec,iops,numjobs,hipri,fixedbufs,registerfiles,sqthread_poll,thread,iodepth,blocksize,repeat
2481,5.125259303,78205.250597,2,True,False,True,True,False,8,64,2
2482,6.995060742,106736.156352,2,False,True,True,False,False,128,64,2
2483,3.591109779,438367.892977,2,True,False,True,True,False,128,8,2
2484,5.341999124,326049.751244,2,True,True,True,True,True,32,16,2
2485,1.49338223,364595.27121,1,True,True,False,False,False,32,4,2
2486,3.591109779,438367.892977,2,False,True,False,True,True,128,8,2
2487,6.669203875,101763.975155,1,False,False,True,True,False,128,64,2
2488,3.392549206,828259.083728,2,True,False,False,True,True,128,4,2
2489,1.203746439,146941.704036,1,True,False,True,True,False,8,8,2
2490,0.654321647,159746.496039,1,True,True,False,False,True,8,4,2
2491,2.921746459,178329.251701,2,True,False,False,True,True,8,16,2
2492,5.867441661,89530.054645,1,False,False,False,True,False,32,64,2
2493,1.693599091,103369.085174,1,False,True,True,False,False,8,16,2
2494,0.631241519,154111.699001,1,False,True,True,True,False,8,4,2
2495,6.972349506,106389.61039,4,False,True,True,True,False,32,64,2
2496,3.474892634,848362.459547,2,True,True,False,True,False,128,4,2
2497,4.387096318,267767.109295,4,False,True,True,True,False,8,16,2
2498,1.808407282,441505.684211,4,False,False,False,True,False,8,4,2
2499,7.064090947,107789.473684,4,True,False,False,False,False,128,64,2
2500,7.052491454,107612.479475,4,False,False,True,True,False,128,64,2
2501,5.924092822,361577.931034,4,False,False,True,False,True,32,16,2
2502,1.812222487,442437.130802,4,False,True,True,True,True,8,4,2
2503,4.129776246,1008246.153846,4,True,False,True,True,True,128,4,2
2504,3.222030979,393314.328582,4,False,True,True,True,True,8,8,2
2505,6.547206243,99902.439024,2,False,True,True,True,False,32,64,2
2506,5.899680351,90021.978022,1,True,False,True,False,False,32,64,2
2507,0.614620391,150053.806525,1,False,False,True,True,False,8,4,2
2508,2.957966457,180539.944904,2,True,False,False,False,False,8,16,2
2509,6.7108864,102400.0,1,True,False,False,True,False,128,64,2
2510,2.003249671,489074.626866,1,False,False,False,True,True,128,4,2
2511,7.122665499,434733.001658,4,False,True,False,False,False,128,16,2
2512,1.774779874,433295.867769,4,False,False,False,False,True,8,4,2
2513,5.36870912,327680.0,2,False,True,True,False,False,32,16,2
2514,2.917776695,356173.913043,1,True,False,True,True,False,32,8,2
2515,4.141723525,1011162.970106,4,True,False,False,True,True,128,4,2
2516,5.621684942,686240.837696,4,False,False,False,False,False,32,8,2
2517,2.396745142,585142.857143,2,False,False,True,False,True,128,4,2
2518,6.995060742,106736.156352,2,True,False,False,False,True,128,64,2
2519,0.609042441,148692.002269,1,True,True,True,True,True,8,4,2
2520,7.064090947,107789.473684,4,False,True,True,False,False,128,64,2
2521,5.041041427,76920.187793,2,True,False,False,False,False,8,64,2
2522,4.227330015,258015.748031,1,True,True,True,True,True,32,16,2
2523,3.243933003,395987.915408,4,True,False,True,True,True,8,8,2
2524,5.666183767,691672.823219,4,False,True,False,True,True,32,8,2
2525,2.529427147,617535.924617,2,False,True,True,False,False,32,4,2
2526,1.809931435,441877.791825,4,True,True,True,True,False,8,4,2
2527,1.717986918,104857.6,1,False,False,False,True,False,8,16,2
2528,4.436949685,541619.834711,2,False,False,False,True,True,32,8,2
2529,5.899680351,90021.978022,1,False,True,True,False,False,32,64,2
2530,5.924092822,361577.931034,4,False,False,False,False,True,32,16,2
2531,3.222030979,393314.328582,4,True,True,True,True,False,8,8,2
2532,3.202809318,781935.868755,4,False,True,False,True,True,32,4,2
2533,0.627185644,153121.495327,1,True,False,False,False,False,8,4,2
2534,6.7108864,102400.0,1,True,False,False,False,True,128,64,2
2535,5.924092822,361577.931034,4,False,True,True,False,False,32,16,2
2536,3.543702389,54072.607261,1,True,False,False,False,True,8,64,2
2537,3.190911809,389515.601783,4,False,True,True,False,False,8,8,2
2538,2.033601939,248242.424242,2,False,True,False,False,True,8,8,2
2539,6.083523082,92827.195467,4,False,False,True,False,True,8,64,2
2540,1.169653403,285559.912854,1,False,False,True,False,False,32,4,2
2541,3.193284234,389805.204461,4,True,False,True,False,True,8,8,2
2542,1.768932164,431868.204283,1,True,True,False,True,False,32,4,2
2543,0.607320036,148271.493213,1,True,True,False,True,True,8,4,2
2544,3.585114604,437636.0601,2,True,True,False,True,False,128,8,2
2545,2.556528152,312076.190476,1,False,True,False,False,True,32,8,2
2546,4.227330015,258015.748031,1,False,True,True,False,True,32,16,2
2547,1.366083745,333516.53944,1,False,True,False,False,False,32,4,2
2548,3.579139413,436906.666667,2,False,False,True,True,False,128,8,2
2549,5.867441661,89530.054645,1,False,False,True,True,False,32,64,2
2550,1.46286352,357144.414169,1,False,True,True,False,True,128,4,2
2551,5.65871844,690761.528327,4,False,True,True,True,True,32,8,2
2552,5.607006913,684449.086162,4,False,False,False,False,True,32,8,2
2553,7.122665499,434733.001658,4,True,True,False,False,True,128,16,2
2554,2.957966457,361079.889807,1,False,False,False,True,False,32,8,2
2555,1.717986918,104857.6,1,False,False,False,True,True,8,16,2
2556,2.093063984,255500.974659,2,False,False,False,True,True,8,8,2
2557,2.182402081,532813.00813,1,False,True,True,True,True,128,4,2
2558,2.93372083,179060.10929,2,True,False,True,False,False,8,16,2
2559,5.53475167,337814.43299,1,True,False,False,True,False,128,16,2
2560,1.771120534,432402.474227,4,False,False,False,False,False,8,4,2
2561,3.567248584,435455.149502,2,False,False,True,False,True,128,8,2
2562,6.972349506,106389.61039,4,False,False,True,False,True,32,64,2
2563,3.246384955,396287.226002,4,False,False,False,True,True,8,8,2
2564,2.93372083,179060.10929,2,False,True,False,True,True,8,16,2
2565,3.567248584,435455.149502,2,False,False,False,True,True,128,8,2
2566,6.049249712,369216.901408,2,False,True,True,True,True,128,16,2
2567,2.39140718,291919.821826,1,True,False,True,False,False,32,8,2
2568,1.158297544,282787.486516,1,False,False,False,False,False,128,4,2
2569,4.400581245,268590.163934,4,True,True,True,False,False,8,16,2
2570,3.582124517,437271.059216,4,False,False,False,True,False,128,8,2
2571,4.036623398,492751.879699,2,False,False,True,False,True,32,8,2
2572,1.345541132,328501.253133,1,False,False,False,False,False,32,4,2
2573,1.437405386,350929.049531,1,True,False,True,False,False,32,4,2
2574,4.436949685,541619.834711,2,True,True,False,True,True,32,8,2
2575,6.972349506,106389.61039,4,True,True,False,False,True,32,64,2
2576,5.382164531,328501.253133,2,True,True,True,False,False,32,16,2
2577,5.052902701,77101.176471,2,False,False,True,True,True,8,64,2
2578,4.925421211,300623.853211,1,True,True,False,False,True,128,16,2
2579,2.941758421,179550.684932,2,True,True,True,True,True,8,16,2
2580,6.7108864,102400.0,1,False,True,False,True,False,128,64,2
2581,3.520464996,53718.032787,1,True,False,False,True,True,8,64,2
2582,7.122665499,434733.001658,4,True,False,True,True,True,128,16,2
2583,1.766022736,431157.894737,1,False,True,False,True,False,32,4,2
2584,6.995060742,106736.156352,2,False,True,False,True,True,128,64,2
2585,1.731841651,105703.225806,1,True,True,True,False,False,8,16,2
2586,3.543702389,54072.607261,1,True,True,True,True,True,8,64,2
2587,1.20916872,147603.603604,1,True,False,True,False,False,8,8,2
2588,7.052491454,107612.479475,4,True,True,True,False,False,128,64,2
2589,5.064819924,77283.018868,2,False,True,False,True,True,8,64,2
2590,1.416545941,345836.411609,1,True,True,False,False,True,128,4,2
2591,3.205199474,782519.402985,4,False,False,False,True,True,32,4,2
2592,7.110873006,434013.245033,4,True,False,True,True,False,128,16,2
2593,5.65871844,690761.528327,4,True,True,False,True,False,32,8,2
2594,3.520464996,53718.032787,1,True,True,True,False,False,8,64,2
2595,3.212391395,784275.243082,4,True,False,True,False,False,32,4,2
2596,2.093063984,255500.974659,2,False,False,True,True,False,8,8,2
2597,5.36870912,327680.0,2,True,True,False,True,False,32,16,2
2598,6.972349506,106389.61039,4,True,True,False,True,False,32,64,2
2599,7.052491454,107612.479475,4,True,True,False,False,False,128,64,2
2600,0.646443,157822.998194,1,True,False,False,False,True,8,4,2
2601,2.088991875,255003.891051,2,False,True,True,True,False,8,8,2
2602,3.624444975,442437.130802,4,True,False,False,True,False,128,8,2
2603,4.129776246,1008246.153846,4,False,True,False,False,True,128,4,2
2604,6.066337988,92564.971751,4,False,False,False,False,False,8,64,2
2605,1.20916872,147603.603604,1,False,True,False,True,True,8,8,2
2606,3.594114892,438734.728033,4,False,False,True,False,False,128,8,2
2607,6.995060742,106736.156352,2,True,False,True,False,False,128,64,2
2608,3.181457256,776722.962963,4,False,True,False,False,False,32,4,2
2609,3.591109779,438367.892977,4,True,True,True,False,False,128,8,2
2610,6.972349506,106389.61039,4,False,True,False,False,True,32,64,2
2611,4.074921533,994853.889943,4,True,False,False,False,False,128,4,2
2612,7.122665499,434733.001658,4,True,True,True,False,False,128,16,2
2613,3.555436503,54251.655629,1,True,True,False,False,True,8,64,2
2614,5.621684942,343120.418848,1,True,True,True,True,True,128,16,2
2615,1.110384512,271089.968976,2,True,False,True,False,True,8,4,2
2616,3.246384955,396287.226002,4,True,True,True,False,False,8,8,2
2617,2.584216182,630912.154031,2,True,False,False,False,True,128,4,2
2618,3.561332749,434733.001658,2,False,True,True,True,False,128,8,2
2619,7.122665499,108683.250415,4,True,False,False,True,False,128,64,2
2620,3.728270222,910222.222222,2,False,True,True,True,True,128,4,2
2621,1.726273028,421453.376206,1,True,False,False,True,False,32,4,2
2622,4.329604129,528516.129032,2,False,False,True,False,False,32,8,2
2623,7.052491454,107612.479475,4,False,True,False,True,True,128,64,2
2624,1.429749432,349059.920107,1,False,True,False,False,True,32,4,2
2625,5.382164531,328501.253133,2,False,True,True,True,True,32,16,2
2626,6.46832424,98698.795181,2,True,False,True,True,False,32,64,2
2627,2.618882497,319687.804878,1,False,True,True,False,False,128,8,2
2628,4.418690633,269695.473251,1,False,True,False,False,False,128,16,2
2629,4.141723525,1011162.970106,4,False,True,True,True,True,128,4,2
2630,5.71139268,348595.744681,1,False,False,False,True,False,128,16,2
2631,3.2075932,783103.808813,4,True,False,False,True,True,32,4,2
2632,4.129776246,1008246.153846,4,True,False,False,False,True,128,4,2
2633,6.7108864,102400.0,1,True,True,True,False,True,128,64,2
2634,6.049249712,369216.901408,2,True,True,False,False,True,128,16,2
2635,6.083523082,92827.195467,4,True,False,False,True,False,8,64,2
2636,4.24403883,259035.573123,1,True,True,False,False,False,32,16,2
2637,3.226872498,393905.334335,4,True,True,False,False,False,8,8,2
2638,1.720740102,105025.641026,1,True,True,True,True,False,8,16,2
2639,7.075728658,107967.051071,4,False,True,True,False,True,128,64,2
2640,3.582124517,437271.059216,4,True,False,False,True,True,128,8,2
2641,2.448670066,597819.840365,2,True,False,False,False,False,32,4,2
2642,3.594114892,438734.728033,4,True,True,True,False,True,128,8,2
2643,1.743087376,425558.441558,1,False,False,False,True,True,32,4,2
2644,2.941758421,179550.684932,2,False,True,True,True,True,8,16,2
2645,6.972349506,106389.61039,4,False,True,True,False,False,32,64,2
2646,4.391582102,268040.899796,4,False,True,False,True,True,8,16,2
2647,1.737446317,106045.307443,1,True,False,False,False,True,8,16,2
2648,5.36870912,327680.0,2,True,False,False,False,True,32,16,2
2649,1.766022736,431157.894737,4,False,False,True,False,True,8,4,2
2650,1.1558039,141089.34338,1,False,False,False,False,False,8,8,2
2651,2.124118346,259291.790307,2,True,True,False,False,False,8,8,2
2652,3.497530371,53368.078176,1,False,False,False,False,True,8,64,2
2653,0.64761268,158108.564536,1,False,True,False,True,True,8,4,2
2654,2.068866712,505094.412331,1,False,True,True,True,False,128,4,2
2655,4.145721328,1012138.996139,4,True,True,True,True,True,128,4,2
2656,7.052491454,107612.479475,4,False,True,False,True,True,32,64,2
2657,3.603160483,439838.926174,4,True,True,True,True,False,128,8,2
2658,3.702558013,451972.413793,1,False,True,False,True,True,128,8,2
2659,6.092152192,92958.865248,4,True,True,True,True,False,8,64,2
2660,3.190911809,389515.601783,4,True,False,True,True,False,8,8,2
2661,1.672495052,102080.996885,1,False,True,False,False,False,8,16,2
2662,2.581110153,315076.923077,1,False,True,False,False,True,128,8,2
2663,6.995060742,106736.156352,2,False,True,False,False,True,128,64,2
2664,5.924092822,361577.931034,4,True,False,True,True,True,32,16,2
2665,7.122665499,434733.001658,4,False,False,True,True,True,128,16,2
2666,5.36870912,327680.0,2,True,True,False,False,False,32,16,2
2667,5.341999124,326049.751244,2,False,True,True,False,True,32,16,2
2668,1.113840066,271933.609959,2,False,False,True,True,True,8,4,2
2669,5.315553584,324435.643564,2,False,False,False,False,False,32,16,2
2670,6.100805818,93090.909091,1,True,True,True,True,False,32,64,2
2671,3.202809318,781935.868755,4,True,True,True,False,True,32,4,2
2672,6.52730592,99598.784195,2,True,True,True,True,True,32,64,2
2673,5.36870912,327680.0,2,True,True,True,True,False,32,16,2
2674,1.058916986,258524.654832,2,False,True,True,False,True,8,4,2
2675,3.193284234,779610.408922,4,False,True,True,False,True,32,4,2
2676,1.809931435,441877.791825,4,True,False,True,True,True,8,4,2
2677,3.532045473,53894.736842,1,True,True,True,True,False,8,64,2
2678,5.621684942,343120.418848,1,True,True,False,True,True,128,16,2
2679,4.24403883,259035.573123,1,False,False,False,True,False,32,16,2
2680,7.064090947,107789.473684,4,False,True,True,True,True,128,64,2
2681,1.485120088,362578.146611,1,True,True,False,False,False,128,4,2
2682,4.540134562,554215.64482,2,True,True,False,False,True,128,8,2
2683,2.957966457,180539.944904,2,True,True,True,False,False,8,16,2
2684,1.201053494,146612.975391,1,False,True,False,True,False,8,8,2
2685,5.93227527,362077.348066,4,True,False,True,False,True,32,16,2
2686,1.445143773,352818.304172,1,False,True,False,False,False,128,4,2
2687,5.052902701,77101.176471,2,True,False,True,True,True,8,64,2
2688,4.409617347,538283.367556,2,True,True,True,False,True,32,8,2
2689,7.052491454,107612.479475,4,False,False,False,True,True,128,64,2
2690,6.100805818,93090.909091,4,False,True,False,True,True,8,64,2
2691,5.666183767,691672.823219,4,True,True,True,False,False,32,8,2
2692,6.049249712,369216.901408,2,False,True,False,True,False,128,16,2
2693,5.741934887,350459.893048,1,False,True,True,True,True,128,16,2
2694,2.890287547,176409.152086,2,False,False,False,False,True,8,16,2
2695,5.924092822,361577.931034,4,True,False,True,False,False,32,16,2
2696,2.471212483,603323.360184,2,False,True,False,False,False,128,4,2
2697,4.391582102,268040.899796,4,True,False,True,True,False,8,16,2
2698,3.585114604,437636.0601,2,True,False,True,False,False,128,8,2
2699,1.099019267,268315.250768,2,True,True,False,True,False,8,4,2
2700,3.403302136,830884.310618,2,True,False,True,True,True,128,4,2
2701,4.648233004,567411.255411,2,True,True,False,False,False,128,8,2
2702,5.643846643,688946.123522,4,False,True,True,False,False,32,8,2
2703,2.186846892,533898.167006,1,False,True,False,True,True,128,4,2
2704,2.581110153,630153.846154,2,True,True,False,True,False,32,4,2
2705,0.614972407,150139.747995,1,False,True,True,True,True,8,4,2
2706,5.643846643,688946.123522,4,True,False,True,False,True,32,8,2
2707,6.972349506,106389.61039,4,True,False,False,False,False,32,64,2
2708,6.7108864,102400.0,1,True,True,False,True,True,128,64,2
2709,2.058948847,251336.529243,2,False,False,False,False,True,8,8,2
2710,1.811458159,442250.527204,4,True,True,False,True,True,8,4,2
2711,3.360694284,820482.00313,2,True,False,True,True,False,128,4,2
2712,2.474059502,302009.21659,1,True,False,False,False,False,128,8,2
2713,4.17798375,255003.891051,1,True,False,False,False,False,32,16,2
2714,6.972349506,106389.61039,4,False,False,True,False,False,32,64,2
2715,0.625723673,152764.568765,1,True,True,True,False,True,8,4,2
2716,2.921746459,178329.251701,2,False,False,False,True,False,8,16,2
2717,3.212391395,784275.243082,4,False,True,False,True,False,32,4,2
2718,6.049249712,369216.901408,2,True,False,False,True,True,128,16,2
2719,5.052902701,77101.176471,2,True,False,False,False,True,8,64,2
2720,2.124118346,259291.790307,2,True,True,False,False,True,8,8,2
2721,1.794804553,438184.705391,4,False,True,False,False,True,8,4,2
2722,6.547206243,99902.439024,2,False,True,False,False,False,32,64,2
2723,1.105810323,269973.223481,2,True,False,True,False,False,8,4,2
2724,0.589968035,144035.164835,1,False,True,True,False,True,8,4,2
2725,5.017485158,76560.747664,2,False,False,True,True,False,8,64,2
2726,3.43048506,418760.383387,1,False,False,True,True,True,128,8,2
